key,indicator,label,ALB,BIH_STATE,BIH_RS,BIH_FBIH,KOS,MNE,MKD,SRB
ENERGY_I07,ENERGY_QL07,Programmes (voluntary or obligatory) promoting the uptake of energy efficiency and energy saving measures are in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,NO,YES
ENERGY_I07,ENERGY_QL07,"Information and data on key energy efficiency indicators are collected, regularly updated and accessible to the wider public.",NO,YES,NO,YES,YES,YES,YES,YES
ENERGY_I07,ENERGY_QL07,Implementation of the energy efficiency policy framework is advancing -  at least 50% of planned activities have been implemented on schedule.,YES,NO,NO,NO,YES,YES,YES,NO
ENERGY_I07,ENERGY_QL07,All required Energy Efficiency by-laws have been transposed and are implemented.,NO,NO,NO,NO,NO,NO,NO,NO
ENERGY_I07,ENERGY_QL07,"Regular monitoring and evaluation activities assessing energy efficiency policy, legal and institutional outcomes are conducted.",NO,NO,NO,NO,YES,YES,YES,NO
ENERGY_I07,ENERGY_QL07,Results of monitoring and evaluation analysis are being used for the improvement of future energy efficiency policies.,NO,NO,NO,NO,YES,YES,YES,NO
ENERGY_I08,ENERGY_QL08,A definition of energy poverty and vulnerable consumers exists in policy documents and / or legislation.,YES,NO,NO,NO,YES,NO,NO,YES
ENERGY_I08,ENERGY_QL08,A policy framework addressing energy poverty is in place.,YES,NO,NO,NO,YES,NO,YES,YES
ENERGY_I08,ENERGY_QL08,Support schemes for vulnerable consumers are in place. ,YES,NO,YES,YES,YES,YES,YES,YES
ENERGY_I08,ENERGY_QL08,"In addition to supporting vulnerable consumers in the short term, the policy framework takes into account long-term solutions to energy poverty.",NO,NO,NO,NO,NO,NO,YES,NO
ENERGY_I08,ENERGY_QL08,An inventory of all support mechanisms is made which aims to avoid duplication in support and adverse redistributive effects. ,YES,NO,NO,NO,YES,YES,NO,YES
ENERGY_I08,ENERGY_QL08,A comprehensive set of data relevant for targeting of support schemes for vulnerable consumers is collected and regularly updated.,NO,NO,NO,NO,NO,NO,YES,NO
ENERGY_I08,ENERGY_QL08,A support scheme targeting energy poverty with price regulation of energy is implemented.,NO,NO,NO,NO,NO,NO,YES,YES
ENERGY_I08,ENERGY_QL08,A support scheme targeting energy poverty without price regulation of consumed energy is implemented.,YES,NO,YES,YES,YES,YES,YES,YES
ENERGY_I08,ENERGY_QL08,"Regular monitoring and evaluation activities assessing energy poverty policy, economic and social outcomes are conducted.",NO,NO,NO,NO,NO,NO,NO,NO
ENERGY_I08,ENERGY_QL08,Results of monitoring and evaluation analysis are being used for the improvement of future energy poverty policies.,NO,NO,NO,NO,NO,NO,NO,NO
ENERGY_I09,ENERGY_QL09,"A policy, legal and/or institutional framework addressing energy market operations is in place.",YES,NO,YES,YES,YES,YES,YES,YES
ENERGY_I09,ENERGY_QL09,The framework defines independent market operator requirements and sets out criteria and procedures for licensing and the designation of nominated market operators. ,YES,NO,NO,NO,YES,YES,YES,YES
ENERGY_I09,ENERGY_QL09,The legal framework is fully compliant with the requirements of the Third Energy and the Clean Energy Package.,NO,NO,NO,NO,NO,NO,NO,NO
ENERGY_I09,ENERGY_QL09," Market operators for the operation of organised energy markets are established and market participation requirements are published.
*Not fully established",YES,NO,NO,NO,YES,YES*,YES,YES
ENERGY_I09,ENERGY_QL09,"Markets are continuously monitored, assessed, and adjusted if a barrier to market entry is identified. ",YES,NO,NO,NO,YES,YES,YES,YES
ENERGY_I09,ENERGY_QL09,"Market participation requirements are not discriminatory, excessively burdensome and do not require a seat in the respective jurisdiction.",NO,NO,NO,NO,NO,YES,YES,YES
ENERGY_I09,ENERGY_QL09,Market operators for cross-border market integration are designated according to EU and Energy Community requirements.,YES,NO,NO,NO,YES,NO,YES,YES
ENERGY_I09,ENERGY_QL09,Information and data on key market operations indicators is regularly updated and accessible to the wider public.,NO,NO,NO,NO,NO,YES,YES,YES
ENERGY_I09,ENERGY_QL09,"The EU Transparency Regulation (No 543/2013) is fully transposed and implemented, and electricity market data is regularly submitted to the central data platform established by the European Network of Transmission System Operators for Electricity (ENTSO-E).",YES,NO,NO,NO,YES,YES,YES,YES
ENERGY_I09,ENERGY_QL09,Markets are competitive and are operating with minimal government distorting impact.,NO,NO,NO,NO,NO,YES,NO,NO
ENERGY_I09,ENERGY_QL09,More than 30% of gross inland electricity consumption is traded within the electricity markets.,YES,NO,NO,NO,YES,NO,NO,NO
ENERGY_I09,ENERGY_QL09,The EU target market operations model is fully implemented.,NO,NO,NO,NO,NO,NO,NO,YES
ENERGY_I10,ENERGY_QL10,A policy framework addressing unbundling and third-party access is in place.,YES,NO,YES,YES,YES,YES,YES,YES
ENERGY_I10,ENERGY_QL10,An adequate legal framework is adopted and is fully compliant with the requirements of the Third Energy Package.,YES,NO,NO,NO,YES,YES,YES,YES
ENERGY_I10,ENERGY_QL10,"Third party access rules, technical requirements, and costs for all grid levels have been published.",YES,NO,NO,YES,YES,YES,YES,YES
ENERGY_I10,ENERGY_QL10,Trade licenses are mutually recognised within the Energy Community.,NO,NO,NO,NO,NO,NO,NO,YES
ENERGY_I10,ENERGY_QL10,Third party access tariffs are based on cost recovery principles and are not used for refinancing of other elements or institutions.,YES,NO,NO,NO,YES,YES,YES,YES
ENERGY_I10,ENERGY_QL10,Information and data on key unbundling and third-party access indicators is regularly updated and accessible to the wider public.,YES,NO,NO,NO,YES,YES,YES,NO
ENERGY_I10,ENERGY_QL10,Gas and electricity transmission and distribution system operators are unbundled and are accommodating third party access to relevant infrastructure.,YES,NO,NO,NO,YES,YES,NO,NO
ENERGY_I10,ENERGY_QL10,Nearly all (90% or more) third-party access requests are processed within three months.,YES,NO,YES,NO,YES,YES,YES,YES
ENERGY_I10,ENERGY_QL10,"The energy sector is fully unbundled with diverse users and infrastructure, and third-party access is allowed to all energy companies.",YES,NO,NO,NO,YES,YES,NO,NO
ENERGY_I10,ENERGY_QL10,Regular monitoring and evaluation activities assessing unbundling and third-party access outcomes are conducted. Results of monitoring and evaluation analysis are being used for the improvement of future unbundling and third party access policies.,YES,NO,NO,NO,YES,YES,NO,NO
ENERGY_I11,ENERGY_QL11,A policy framework addressing interconnection congestion and reliability management as well as harmonisation of market rules on a regional level is in place.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
ENERGY_I11,ENERGY_QL11,An adequate legal framework on interconnection congestion and reliability management as well as harmonisation of market rules on a regional level has been adopted.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,NO,NO
ENERGY_I11,ENERGY_QL11,"The government actively co-operates with other governments in the region to advance regional market integration (ex. by signing memorandums of understanding, by undertaking joint infrastructure projects, etc.). ",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
ENERGY_I11,ENERGY_QL11,Institutional co-ordination mechanisms at the regional level for cross-border market integration are in place. ,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
ENERGY_I11,ENERGY_QL11,Institutions taking part in regional market integration have adequate human and financial resources. ,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,NO
ENERGY_I11,ENERGY_QL11,Information and data on key cross-border energy market indicators and reliability management is regularly updated and accessible to the wider public.,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
ENERGY_I11,ENERGY_QL11,A large share of cross-border interconnection capacity is available (>20% of inland (peak) consumption).,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
ENERGY_I11,ENERGY_QL11,Wholesale energy price setting mechanisms are aligned with all interconnected neighbouring economies.,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,NO,NO,NO
ENERGY_I11,ENERGY_QL11,Regular monitoring and evaluation activities assessing the impact of interconnection congestion and reliability management policies as well as harmonisation of market rules on a regional level are conducted.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
ENERGY_I11,ENERGY_QL11,A large share of cross-border interconnection capacity is available (>30% of inland (peak) consumption).,YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
ENERGY_I11,ENERGY_QL11,Results of monitoring and evaluation analysis are being used for the improvement of future regional market integration policies.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
ENVIRONMENT_I01,ENVIRONMENT_QL01,"A policy framework for climate change mitigation is in place and public consultations have been conducted for its adoption.
*Not yet adopted but under development",YES,YES,YES*,YES*,YES,YES,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Climate change mitigation measures are integrated into existingplans and processes (such as spatial planning, infrastructure, transport, energy, etc.).",YES,NOT_AVAILABLE,NO,NO,YES,YES,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Targets to cut greenhouse gas emissions have been defined to reach net zero by 2050.
*Not yet defined but under development",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,NO,YES*,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"The National Energy and Climate Plan has been developed, as required by the Energy Community.",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES*,NO,YES*
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Requirements under the Paris agreement are respected, including through updated Nationally Determined Contributions (NDCs) and Biennial Update Reports to the UNFCCC.",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Good institutional co-ordination is in place between national government bodies which design policy and implement climate mitigation programmes (such as through a designated working group).
*Partially",YES,YES,YES,YES,YES,YES,YES*,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,Capacity building and trainings are organised periodically to support staff working on climate change mitigation.,YES,YES,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Mechanisms to mitigate the effects of climate change (such as through environmental impact assessment and strategic environmental assessment) are in place when developing other policies (agricultural, industrial, energy, transport, etc.).",YES,NO,NO,NO,NO,YES,YES,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,Climate change-related concerns are systematically introduced in regulatory impact assessments (in particular the impact of carbon emissions).,NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Economic instruments and incentives to reduce emissions have been introduced to achieve decarbonisation targets (carbon taxes, the EU Emissions Trading System (ETS), incentives for renewables, etc). ",NO,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Monitoring systems are in place to assess the efficiency of climate change mitigation policies, programmes and funding.
*Under development ",NO,NO,NO,NO,NO,YES,NO,YES*
ENVIRONMENT_I01,ENVIRONMENT_QL01,Most vulnerable groups of society are compensated by different schemes aimed at achieving decarbonisation targets.,NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I01,ENVIRONMENT_QL01,"Strategy or policy measures have undergone an evaluation, drawing on data on greenhouse gas emissions, which informs policy design.",NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I02,ENVIRONMENT_QL02,"A policy framework for climate change adaptation is in place and public consultations have been conducted for its adoption.
*Not yet adopted but under development",YES*,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES*,YES*,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Nationally Determined Contributions (NDCs) include adaptation targets or a system of indicators to track adaptation measures.
*Partly",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,Indicators related to climate change adaptation have been collected by a government body.,YES,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Good institutional co-ordination is in place between national government bodies which design policy and implement climate adaptation programmes (such as through a designated working group).
*Planned",YES,YES*,YES,YES,YES,YES,YES*,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,Some climate change adaptation programmes and awareness-raising activities have been conducted.,YES,YES,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Climate change adaptation measures are integrated into existingplans and processes (such as water management, land management, spatial planning, ecosystem, and biodiversity protection ).",YES*,NO,NO,NO,NO,NO,NO,YES*
ENVIRONMENT_I02,ENVIRONMENT_QL02,"A disaster risk reduction assessment has been conducted at the national level and includes major climate-related risks.
*Partly ",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES*,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,Disaster risk reduction assessments have also been conducted at local levels. ,YES,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Climate adaptation programmes are undertaken regularly and financed by mostly public budgets.
*Partially",NO,NO,NO,NO,NO,YES*,NO,YES*
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Monitoring systems are in place to assess the efficiency of climate change adaptation policies, programmes and funding.",YES,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I02,ENVIRONMENT_QL02,Data on disaster risk are regularly collected and shared with neighbouring countries.,NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,Early warning systems have been established to help communities prepare for hazardous climate-related events.,YES,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I02,ENVIRONMENT_QL02,"Strategy or policy measures have undergone an evaluation, drawing on data on disaster risks, which informs policy design. ",NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I03,ENVIRONMENT_QL03,"A policy framework addressing sustainable resource use, production and consumption is in place and identifies key priority economic sectors to be involved in the circular economy transformation. 
*Not yet adopted but under development",YES,YES*,YES*,YES*,YES,YES,YES,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,Coherent sectoral strategies aligned with circular economy principles are planned to be adopted.,YES,YES,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Policy framework is aligned with related policy areas including waste management and sectoral policies such as trade, innovation, industry and agriculture.",YES,NO,NO,NO,YES,YES,YES,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,Good institutional co-ordination is in place between national government bodies which design policy and implement circular economy programmes (such as through a designated working group).,YES,NO,NO,NO,NO,YES,YES,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Legislation and regulations are in place to support the transition to a circular economy and include measures such as green public procurement, extended Producer Responsibility (EPR), Eco-labels, Anti-Waste, etc.
*Partially",YES*,NO,YES*,NO,YES*,YES*,YES*,YES*
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Resource efficiency at the production phase is addressed, such as through extended Producer Responsibility (EPR) schemes.
*Under development",YES*,YES,YES,YES,YES*,YES*,YES,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,Awareness raising activities on sustainable production and consumption methods have been conducted by the government. ,NO,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Monitoring systems are in place to assess the efficiency of circular economy policies, programmes and funding.",NO,NO,NO,NO,NO,YES,NO,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,"The government has put in place measures to foster eco-design and eco-innovation.
*Planned",NO,NO,NO,NO,NO,YES*,NO,YES*
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Programmes to support circular economy business models or investments are in place, either financially or through trainings and knowledge-sharing activities.
*Planned",NO,NO,NO,NO,YES*,YES*,NO,YES
ENVIRONMENT_I03,ENVIRONMENT_QL03,Green public procurement measures have been implemented to impose a direct supply chain pressure on circular goods and services.,NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I03,ENVIRONMENT_QL03,"Strategy or policy measures have undergone an evaluation, drawing on circular economy data, which informs policy design.",NO,NO,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,"A policy framework for waste management is in place, covering all types of waste (municipal and industrial) and including waste targets (reduction, recycling, landfilling, etc).
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES,NO,YES,YES*,YES,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,"Legislation and regulations are in place for waste management and are aligned with the EU Waste Framework Directive. 
*Partially",YES,NOT_AVAILABLE,YES*,NO,YES,YES*,YES,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,"The legislative framework addresses the prevention of plastic pollution and is in line with the EU single-use plastic legislation.
*Partially",YES*,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,Waste information systems and databases are created and regularly updated.,YES,NOT_AVAILABLE,NO,YES,NO,YES,YES,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,Separation at source (primary waste separation) is envisaged by the policy and legal frameworks and recycling programmes are planned.,YES,NOT_AVAILABLE,YES,YES,YES,YES,NO,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,Measures are underway to map and close illegal dumpsites. ,YES,NOT_AVAILABLE,NO,NO,YES,YES,YES,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,"Investments in the new waste treatment facilities are regularly planned, based on the cost-benefit analysis.",YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,The data on waste generation and management is not based on estimations and weighting equipment is available at waste facilities. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,Waste is sorted to divert materials to recycling and composting. Illegal dumping is minimal.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,"Monitoring systems are in place to assess the efficiency of waste management policies, programmes and funding.",YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,Solid waste collection coverage in urban and rural communities approaches 100%.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,"The operation, maintenance and renewal of waste infrastructure are mainly funded by public budgets.  ",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,Economic incentives exist to support recycled markets.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ENVIRONMENT_I04,ENVIRONMENT_QL04,Targets for waste recycling and landfill reduction are met.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I04,ENVIRONMENT_QL04,"Strategy or policy measures have undergone an evaluation, drawing on waste data, which informs policy design.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,"A policy framework for freshwater management is in place, providing for principles for the prevention of pollution at source.  
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES*,YES*,YES,YES,YES,YES
ENVIRONMENT_I05,ENVIRONMENT_QL05,"The regulatory framework on compulsory service delivery commitment and quality standards is adopted in line with the EU Water Framework Directive.
*Partially",YES*,NOT_AVAILABLE,NO,NO,YES*,YES*,YES*,YES*
ENVIRONMENT_I05,ENVIRONMENT_QL05,Some indicators related to water have been collected by a government body.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I05,ENVIRONMENT_QL05, The policy framework reflects short- and long-term projections and account for uncertainties on current and future water availability.,YES,NOT_AVAILABLE,NO,NO,YES,YES,YES,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,There is evidence of active policy implementation as measured by programme inputs and outputs of the approved water management policy framework. ,YES,NOT_AVAILABLE,NO,YES,NO,YES,NO,YES
ENVIRONMENT_I05,ENVIRONMENT_QL05,"Water management plans have been developed, accounting for all the social, economic and environmental functions of water while preserving water resources.",YES,NOT_AVAILABLE,YES,YES,NO,YES,YES,YES
ENVIRONMENT_I05,ENVIRONMENT_QL05,"Participation in river basin international bodies to co-ordinate actions, harmonise practices and prevent conflict.",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
ENVIRONMENT_I05,ENVIRONMENT_QL05,"Monitoring systems are in place to assess the efficiency of freshwater management policies, programmes and funding.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,Mechanisms are in place to identify contaminants of emerging concerns in surface and groundwater.,NO,NOT_AVAILABLE,NO,NO,NO,YES,NO,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,"There is a national water information system that compiles nationwide data on water quality and quantity, allocation regimes and water-related risks.
*Planned",NO,NOT_AVAILABLE,NO,NO,NO,YES*,YES*,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,"Data and projections on water demanded from agriculture, industry (including energy) and households are available and are guiding decisions about handling competing uses now and in the future.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I05,ENVIRONMENT_QL05,"Strategy or policy measures have undergone an evaluation, drawing on freshwater data, which informs policy design.",NO,NOT_AVAILABLE,NO,YES,NO,NO,NO,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"A policy framework for biodiversity and forestry management is in place, and public consultations have been conducted for its adoption.
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES,YES,YES*,YES*,YES,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"Legislation and regulation are in place for biodiversity and forestry management and based on EU legislation (EU Timber Regulation, EU Birds and Habitats Directives, etc.).
*Partially",YES,NOT_AVAILABLE,YES*,YES*,YES*,YES*,YES*,YES*
ENVIRONMENT_I06,ENVIRONMENT_QL06,The prevention of forest fires and clear penalties for illegal tree logging are foreseen in the policy and legal frameworks. ,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I06,ENVIRONMENT_QL06,"Some indicators on biodiversity and forest ecological and economic functions have been collected by a government body.
*Partially",YES,NOT_AVAILABLE,YES,NO,YES,YES,YES*,YES
ENVIRONMENT_I06,ENVIRONMENT_QL06,There is evidence of active policy implementation as measured by programme inputs and outputs of the approved forestry and biodiversity policy frameworks.,YES,NOT_AVAILABLE,YES,YES,NO,YES,YES,YES
ENVIRONMENT_I06,ENVIRONMENT_QL06,Programmes and activities have been undertaken to raise awareness on the preservation of biodiversity and forestry.,YES,NOT_AVAILABLE,NO,NO,NO,YES,YES,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"The share of protected terrestrial, inland water, coastal and marine areas (if relevant) is increasing in line with international targets (2030 Kunming-Montreal Biodiversity Targets).",YES,NOT_AVAILABLE,NO,NO,NO,YES,YES,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"Nature conservation instruments existfor protected areas and species (red lists, conservation plans, permitting systems, etc.).",YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I06,ENVIRONMENT_QL06,"Systemic monitoring of the conditions of biodiversity (including protected areas) and forests is undertaken, especially in relation to the effects of new challenges caused by climate change.",YES,NOT_AVAILABLE,NO,NO,NO,YES,NO,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,A Biodiversity information system has been established to provide information on local species and biodiversity to members of the public.,YES,NOT_AVAILABLE,NO,NO,NO,YES,NO,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"A national ecosystem assessment has been conducted to support policy implementation and evaluation.
*Under development",NO,NOT_AVAILABLE,NO,NO,NO,NO,YES*,NO
ENVIRONMENT_I06,ENVIRONMENT_QL06,"Strategy or policy measures have undergone an evaluation, drawing on biodiversity and forestry data, which informs policy design.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,"A policy framework for land-use management is in place, and public consultations have been conducted for its adoption.
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES,YES,NO,NO,YES*,YES*
ENVIRONMENT_I07,ENVIRONMENT_QL07,"The policy framework includes measures aimed at combating erosion and land degradation, in line with the EU Soil Strategy for 2030.",YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Legislation and regulation are in place for land-use management and based on EU legislation (Environmental Impact Assessment Directive, Integrated. Pollution Prevention and Control Directive, etc.)
*Partially",NO,NOT_AVAILABLE,NO,NO,YES*,YES*,YES*,YES*
ENVIRONMENT_I07,ENVIRONMENT_QL07,Some key indicators related to land-use are collected by a government body.,YES,NOT_AVAILABLE,NO,NO,YES,YES,NO,YES
ENVIRONMENT_I07,ENVIRONMENT_QL07,There is evidence of active policy implementation as measured by programme inputs and outputs of the approved land-use management policy framework.,NO,NOT_AVAILABLE,NO,NO,YES,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,A national land-use and spatial planning system have been developed.,YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,Most areas are covered by accompanying local or regional spatial development plans.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Land-use indicators are regularly collected, georeferenced and harmonised across government bodies like property tax and forest management.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Monitoring systems are in place to assess the efficiency of land-use management policies, programme and funding.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Land-use activities are undertaken, such as to combat soil erosion and to limit urban sprawl into green spaces and agricultural land.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Measures are undertaken to tackle illegal construction and update building codes to better withstand geophysical hazards.
*Planned",NO,NOT_AVAILABLE,YES*,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,Land-use studies (including on the trends in land-use change) direct actual land-use activities.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I07,ENVIRONMENT_QL07,"Strategy or policy measures have undergone an evaluation, drawing on land-use data, which informs policy design.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I08,ENVIRONMENT_QL08,"A policy framework for air quality is in place, and public consultations have been conducted for its adoption.
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES,YES,YES*,YES*,YES*,YES
ENVIRONMENT_I08,ENVIRONMENT_QL08,"Legislation is adopted for air quality management and based on EU legislation, stipulating clear obligations for polluters, in particular with regards industrial processes and emission rates.
*Partially ",YES*,NOT_AVAILABLE,NO,YES*,YES*,YES*,YES*,YES*
ENVIRONMENT_I08,ENVIRONMENT_QL08,A network of basic air quality monitoring stations exists and limit or target values for specific atmospheric pollutants are set.  ,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I08,ENVIRONMENT_QL08,There is evidence of active policy implementation as measured by programme inputs and outputs of the approved air quality policy framework.,YES,NOT_AVAILABLE,YES,YES,YES,NO,YES,YES
ENVIRONMENT_I08,ENVIRONMENT_QL08,"Regional and/or local air quality plans exist, as well as special plans for polluted areas.  ",NO,NOT_AVAILABLE,NO,YES,YES,YES,YES,YES
ENVIRONMENT_I08,ENVIRONMENT_QL08,"Information on air quality is promptly made available to the public (website, TV, mobile application, etc). ",YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
ENVIRONMENT_I08,ENVIRONMENT_QL08,Immediate action is ensured if limit values for specific atmospheric pollutants are exceeded.,NO,NOT_AVAILABLE,NO,NO,NO,YES,YES,NO
ENVIRONMENT_I08,ENVIRONMENT_QL08,"Monitoring systems are in place to assess the efficiency of air quality policies, programmes and funding.",YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ENVIRONMENT_I08,ENVIRONMENT_QL08,Air quality frameworks include Best Available Techniques that set legally binding emission limit values in environmental permits for industrial installations.  ,NO,NOT_AVAILABLE,NO,NO,NO,YES,NO,YES
